Zone Name,Colony Name,Street No,Street Name,Location Name,Location Type,Location Node No (on street),Location ID,X Coordinate (m),Y Coordinate (m),Connected To Zone,Connected To Colony,Connected To Street,Connected To Street No,Connected To Node No,Connected Street Node ID,Connected Node X (m),Connected Node Y (m),Edge Weight (m)
"zone3","johar_town-T2",3,"johar_town-T2 - Street 3","Home 17","home",3,"zone3_johar_town-T2_S3_Loc3",-2254,-490,"zone3","johar_town-T2","johar_town-T2 - Street 3",3,3,"zone3_johar_town-T2_S3_N3",-2254,-510,20
"zone3","johar_town-T2",3,"johar_town-T2 - Street 3","Home 18","home",4,"zone3_johar_town-T2_S3_Loc4",-2232,-490,"zone3","johar_town-T2","johar_town-T2 - Street 3",3,4,"zone3_johar_town-T2_S3_N4",-2232,-510,20
"zone3","johar_town-T2",3,"johar_town-T2 - Street 3","Home 19","home",5,"zone3_johar_town-T2_S3_Loc5",-2210,-490,"zone3","johar_town-T2","johar_town-T2 - Street 3",3,5,"zone3_johar_town-T2_S3_N5",-2210,-510,20
"zone3","johar_town-T2",3,"johar_town-T2 - Street 3","Home 20","home",6,"zone3_johar_town-T2_S3_Loc6",-2187,-490,"zone3","johar_town-T2","johar_town-T2 - Street 3",3,6,"zone3_johar_town-T2_S3_N6",-2187,-510,20
"zone3","johar_town-T2",3,"johar_town-T2 - Street 3","Home 21","home",7,"zone3_johar_town-T2_S3_Loc7",-2165,-490,"zone3","johar_town-T2","johar_town-T2 - Street 3",3,7,"zone3_johar_town-T2_S3_N7",-2165,-510,20
"zone3","johar_town-T2",3,"johar_town-T2 - Street 3","Home 22","home",8,"zone3_johar_town-T2_S3_Loc8",-2143,-490,"zone3","johar_town-T2","johar_town-T2 - Street 3",3,8,"zone3_johar_town-T2_S3_N8",-2143,-510,20
"zone3","johar_town-T2",3,"johar_town-T2 - Street 3","Home 23","home",9,"zone3_johar_town-T2_S3_Loc9",-2121,-490,"zone3","johar_town-T2","johar_town-T2 - Street 3",3,9,"zone3_johar_town-T2_S3_N9",-2121,-510,20
"zone3","johar_town-T2",4,"johar_town-T2 - Street 4","Home 24","home",2,"zone3_johar_town-T2_S4_Loc2",-2276,-530,"zone3","johar_town-T2","johar_town-T2 - Street 4",4,2,"zone3_johar_town-T2_S4_N2",-2276,-550,20
"zone3","johar_town-T2",4,"johar_town-T2 - Street 4","Home 25","home",3,"zone3_johar_town-T2_S4_Loc3",-2254,-530,"zone3","johar_town-T2","johar_town-T2 - Street 4",4,3,"zone3_johar_town-T2_S4_N3",-2254,-550,20
"zone3","johar_town-T2",4,"johar_town-T2 - Street 4","Hospital","hospital",4,"zone3_johar_town-T2_S4_Loc4",-2232,-530,"zone3","johar_town-T2","johar_town-T2 - Street 4",4,4,"zone3_johar_town-T2_S4_N4",-2232,-550,20
"zone3","johar_town-T2",4,"johar_town-T2 - Street 4","Home 26","home",5,"zone3_johar_town-T2_S4_Loc5",-2210,-530,"zone3","johar_town-T2","johar_town-T2 - Street 4",4,5,"zone3_johar_town-T2_S4_N5",-2210,-550,20
"zone3","johar_town-T2",4,"johar_town-T2 - Street 4","Home 27","home",6,"zone3_johar_town-T2_S4_Loc6",-2187,-530,"zone3","johar_town-T2","johar_town-T2 - Street 4",4,6,"zone3_johar_town-T2_S4_N6",-2187,-550,20
"zone3","johar_town-T2",4,"johar_town-T2 - Street 4","School","school",7,"zone3_johar_town-T2_S4_Loc7",-2165,-530,"zone3","johar_town-T2","johar_town-T2 - Street 4",4,7,"zone3_johar_town-T2_S4_N7",-2165,-550,20
"zone3","johar_town-T2",4,"johar_town-T2 - Street 4","Home 28","home",8,"zone3_johar_town-T2_S4_Loc8",-2143,-530,"zone3","johar_town-T2","johar_town-T2 - Street 4",4,8,"zone3_johar_town-T2_S4_N8",-2143,-550,20
"zone3","johar_town-T2",4,"johar_town-T2 - Street 4","Home 29","home",9,"zone3_johar_town-T2_S4_Loc9",-2121,-530,"zone3","johar_town-T2","johar_town-T2 - Street 4",4,9,"zone3_johar_town-T2_S4_N9",-2121,-550,20
"zone3","johar_town-T2",5,"johar_town-T2 - Street 5","Home 30","home",2,"zone3_johar_town-T2_S5_Loc2",-2276,-570,"zone3","johar_town-T2","johar_town-T2 - Street 5",5,2,"zone3_johar_town-T2_S5_N2",-2276,-590,20
"zone3","johar_town-T2",5,"johar_town-T2 - Street 5","Home 31","home",3,"zone3_johar_town-T2_S5_Loc3",-2254,-570,"zone3","johar_town-T2","johar_town-T2 - Street 5",5,3,"zone3_johar_town-T2_S5_N3",-2254,-590,20
"zone3","johar_town-T2",5,"johar_town-T2 - Street 5","Home 32","home",4,"zone3_johar_town-T2_S5_Loc4",-2232,-570,"zone3","johar_town-T2","johar_town-T2 - Street 5",5,4,"zone3_johar_town-T2_S5_N4",-2232,-590,20
"zone3","johar_town-T2",5,"johar_town-T2 - Street 5","Home 33","home",5,"zone3_johar_town-T2_S5_Loc5",-2210,-570,"zone3","johar_town-T2","johar_town-T2 - Street 5",5,5,"zone3_johar_town-T2_S5_N5",-2210,-590,20
"zone3","johar_town-T2",5,"johar_town-T2 - Street 5","Home 34","home",6,"zone3_johar_town-T2_S5_Loc6",-2187,-570,"zone3","johar_town-T2","johar_town-T2 - Street 5",5,6,"zone3_johar_town-T2_S5_N6",-2187,-590,20
"zone3","johar_town-T2",5,"johar_town-T2 - Street 5","Home 35","home",7,"zone3_johar_town-T2_S5_Loc7",-2165,-570,"zone3","johar_town-T2","johar_town-T2 - Street 5",5,7,"zone3_johar_town-T2_S5_N7",-2165,-590,20
"zone3","johar_town-T2",5,"johar_town-T2 - Street 5","Home 36","home",8,"zone3_johar_town-T2_S5_Loc8",-2143,-570,"zone3","johar_town-T2","johar_town-T2 - Street 5",5,8,"zone3_johar_town-T2_S5_N8",-2143,-590,20
"zone3","johar_town-T2",5,"johar_town-T2 - Street 5","Home 37","home",9,"zone3_johar_town-T2_S5_Loc9",-2121,-570,"zone3","johar_town-T2","johar_town-T2 - Street 5",5,9,"zone3_johar_town-T2_S5_N9",-2121,-590,20
"zone3","johar_town-T2",6,"johar_town-T2 - Street 6","Home 38","home",2,"zone3_johar_town-T2_S6_Loc2",-2276,-610,"zone3","johar_town-T2","johar_town-T2 - Street 6",6,2,"zone3_johar_town-T2_S6_N2",-2276,-630,20
"zone3","johar_town-T2",6,"johar_town-T2 - Street 6","Home 39","home",3,"zone3_johar_town-T2_S6_Loc3",-2254,-610,"zone3","johar_town-T2","johar_town-T2 - Street 6",6,3,"zone3_johar_town-T2_S6_N3",-2254,-630,20
"zone3","johar_town-T2",6,"johar_town-T2 - Street 6","Home 40","home",4,"zone3_johar_town-T2_S6_Loc4",-2232,-610,"zone3","johar_town-T2","johar_town-T2 - Street 6",6,4,"zone3_johar_town-T2_S6_N4",-2232,-630,20
"zone3","johar_town-T2",6,"johar_town-T2 - Street 6","Home 41","home",5,"zone3_johar_town-T2_S6_Loc5",-2210,-610,"zone3","johar_town-T2","johar_town-T2 - Street 6",6,5,"zone3_johar_town-T2_S6_N5",-2210,-630,20
"zone3","johar_town-T2",6,"johar_town-T2 - Street 6","Home 42","home",6,"zone3_johar_town-T2_S6_Loc6",-2187,-610,"zone3","johar_town-T2","johar_town-T2 - Street 6",6,6,"zone3_johar_town-T2_S6_N6",-2187,-630,20
"zone3","johar_town-T2",6,"johar_town-T2 - Street 6","Home 43","home",7,"zone3_johar_town-T2_S6_Loc7",-2165,-610,"zone3","johar_town-T2","johar_town-T2 - Street 6",6,7,"zone3_johar_town-T2_S6_N7",-2165,-630,20
"zone3","johar_town-T2",6,"johar_town-T2 - Street 6","Home 44","home",8,"zone3_johar_town-T2_S6_Loc8",-2143,-610,"zone3","johar_town-T2","johar_town-T2 - Street 6",6,8,"zone3_johar_town-T2_S6_N8",-2143,-630,20
"zone3","johar_town-T2",6,"johar_town-T2 - Street 6","Home 45","home",9,"zone3_johar_town-T2_S6_Loc9",-2121,-610,"zone3","johar_town-T2","johar_town-T2 - Street 6",6,9,"zone3_johar_town-T2_S6_N9",-2121,-630,20
"zone3","johar_town-T3",1,"johar_town-T3 - Street 1","Home 1","home",2,"zone3_johar_town-T3_S1_Loc2",-1976,-410,"zone3","johar_town-T3","johar_town-T3 - Street 1",1,2,"zone3_johar_town-T3_S1_N2",-1976,-430,20
"zone3","johar_town-T3",1,"johar_town-T3 - Street 1","Home 2","home",3,"zone3_johar_town-T3_S1_Loc3",-1954,-410,"zone3","johar_town-T3","johar_town-T3 - Street 1",1,3,"zone3_johar_town-T3_S1_N3",-1954,-430,20
"zone3","johar_town-T3",1,"johar_town-T3 - Street 1","Home 3","home",4,"zone3_johar_town-T3_S1_Loc4",-1932,-410,"zone3","johar_town-T3","johar_town-T3 - Street 1",1,4,"zone3_johar_town-T3_S1_N4",-1932,-430,20
"zone3","johar_town-T3",1,"johar_town-T3 - Street 1","Home 4","home",5,"zone3_johar_town-T3_S1_Loc5",-1910,-410,"zone3","johar_town-T3","johar_town-T3 - Street 1",1,5,"zone3_johar_town-T3_S1_N5",-1910,-430,20
"zone3","johar_town-T3",1,"johar_town-T3 - Street 1","Home 5","home",6,"zone3_johar_town-T3_S1_Loc6",-1887,-410,"zone3","johar_town-T3","johar_town-T3 - Street 1",1,6,"zone3_johar_town-T3_S1_N6",-1887,-430,20
"zone3","johar_town-T3",1,"johar_town-T3 - Street 1","Home 6","home",7,"zone3_johar_town-T3_S1_Loc7",-1865,-410,"zone3","johar_town-T3","johar_town-T3 - Street 1",1,7,"zone3_johar_town-T3_S1_N7",-1865,-430,20
"zone3","johar_town-T3",1,"johar_town-T3 - Street 1","Home 7","home",8,"zone3_johar_town-T3_S1_Loc8",-1843,-410,"zone3","johar_town-T3","johar_town-T3 - Street 1",1,8,"zone3_johar_town-T3_S1_N8",-1843,-430,20
"zone3","johar_town-T3",1,"johar_town-T3 - Street 1","Home 8","home",9,"zone3_johar_town-T3_S1_Loc9",-1821,-410,"zone3","johar_town-T3","johar_town-T3 - Street 1",1,9,"zone3_johar_town-T3_S1_N9",-1821,-430,20
"zone3","johar_town-T3",2,"johar_town-T3 - Street 2","Home 9","home",2,"zone3_johar_town-T3_S2_Loc2",-1976,-450,"zone3","johar_town-T3","johar_town-T3 - Street 2",2,2,"zone3_johar_town-T3_S2_N2",-1976,-470,20
"zone3","johar_town-T3",2,"johar_town-T3 - Street 2","Home 10","home",3,"zone3_johar_town-T3_S2_Loc3",-1954,-450,"zone3","johar_town-T3","johar_town-T3 - Street 2",2,3,"zone3_johar_town-T3_S2_N3",-1954,-470,20
"zone3","johar_town-T3",2,"johar_town-T3 - Street 2","Home 11","home",4,"zone3_johar_town-T3_S2_Loc4",-1932,-450,"zone3","johar_town-T3","johar_town-T3 - Street 2",2,4,"zone3_johar_town-T3_S2_N4",-1932,-470,20
"zone3","johar_town-T3",2,"johar_town-T3 - Street 2","Home 12","home",5,"zone3_johar_town-T3_S2_Loc5",-1910,-450,"zone3","johar_town-T3","johar_town-T3 - Street 2",2,5,"zone3_johar_town-T3_S2_N5",-1910,-470,20
"zone3","johar_town-T3",2,"johar_town-T3 - Street 2","Home 13","home",6,"zone3_johar_town-T3_S2_Loc6",-1887,-450,"zone3","johar_town-T3","johar_town-T3 - Street 2",2,6,"zone3_johar_town-T3_S2_N6",-1887,-470,20
"zone3","johar_town-T3",2,"johar_town-T3 - Street 2","Home 14","home",7,"zone3_johar_town-T3_S2_Loc7",-1865,-450,"zone3","johar_town-T3","johar_town-T3 - Street 2",2,7,"zone3_johar_town-T3_S2_N7",-1865,-470,20
"zone3","johar_town-T3",2,"johar_town-T3 - Street 2","Home 15","home",8,"zone3_johar_town-T3_S2_Loc8",-1843,-450,"zone3","johar_town-T3","johar_town-T3 - Street 2",2,8,"zone3_johar_town-T3_S2_N8",-1843,-470,20
"zone3","johar_town-T3",2,"johar_town-T3 - Street 2","Home 16","home",9,"zone3_johar_town-T3_S2_Loc9",-1821,-450,"zone3","johar_town-T3","johar_town-T3 - Street 2",2,9,"zone3_johar_town-T3_S2_N9",-1821,-470,20
"zone3","johar_town-T3",3,"johar_town-T3 - Street 3","Home 17","home",2,"zone3_johar_town-T3_S3_Loc2",-1976,-490,"zone3","johar_town-T3","johar_town-T3 - Street 3",3,2,"zone3_johar_town-T3_S3_N2",-1976,-510,20
"zone3","johar_town-T3",3,"johar_town-T3 - Street 3","Home 18","home",3,"zone3_johar_town-T3_S3_Loc3",-1954,-490,"zone3","johar_town-T3","johar_town-T3 - Street 3",3,3,"zone3_johar_town-T3_S3_N3",-1954,-510,20
"zone3","johar_town-T3",3,"johar_town-T3 - Street 3","Home 19","home",4,"zone3_johar_town-T3_S3_Loc4",-1932,-490,"zone3","johar_town-T3","johar_town-T3 - Street 3",3,4,"zone3_johar_town-T3_S3_N4",-1932,-510,20
"zone3","johar_town-T3",3,"johar_town-T3 - Street 3","Home 20","home",5,"zone3_johar_town-T3_S3_Loc5",-1910,-490,"zone3","johar_town-T3","johar_town-T3 - Street 3",3,5,"zone3_johar_town-T3_S3_N5",-1910,-510,20
"zone3","johar_town-T3",3,"johar_town-T3 - Street 3","Home 21","home",6,"zone3_johar_town-T3_S3_Loc6",-1887,-490,"zone3","johar_town-T3","johar_town-T3 - Street 3",3,6,"zone3_johar_town-T3_S3_N6",-1887,-510,20
"zone3","johar_town-T3",3,"johar_town-T3 - Street 3","Home 22","home",7,"zone3_johar_town-T3_S3_Loc7",-1865,-490,"zone3","johar_town-T3","johar_town-T3 - Street 3",3,7,"zone3_johar_town-T3_S3_N7",-1865,-510,20
"zone3","johar_town-T3",3,"johar_town-T3 - Street 3","Home 23","home",8,"zone3_johar_town-T3_S3_Loc8",-1843,-490,"zone3","johar_town-T3","johar_town-T3 - Street 3",3,8,"zone3_johar_town-T3_S3_N8",-1843,-510,20
"zone3","johar_town-T3",3,"johar_town-T3 - Street 3","Home 24","home",9,"zone3_johar_town-T3_S3_Loc9",-1821,-490,"zone3","johar_town-T3","johar_town-T3 - Street 3",3,9,"zone3_johar_town-T3_S3_N9",-1821,-510,20
"zone3","johar_town-T3",4,"johar_town-T3 - Street 4","Home 25","home",2,"zone3_johar_town-T3_S4_Loc2",-1976,-530,"zone3","johar_town-T3","johar_town-T3 - Street 4",4,2,"zone3_johar_town-T3_S4_N2",-1976,-550,20
"zone3","johar_town-T3",4,"johar_town-T3 - Street 4","Home 26","home",3,"zone3_johar_town-T3_S4_Loc3",-1954,-530,"zone3","johar_town-T3","johar_town-T3 - Street 4",4,3,"zone3_johar_town-T3_S4_N3",-1954,-550,20
"zone3","johar_town-T3",4,"johar_town-T3 - Street 4","Home 27","home",4,"zone3_johar_town-T3_S4_Loc4",-1932,-530,"zone3","johar_town-T3","johar_town-T3 - Street 4",4,4,"zone3_johar_town-T3_S4_N4",-1932,-550,20
"zone3","johar_town-T3",4,"johar_town-T3 - Street 4","Home 28","home",5,"zone3_johar_town-T3_S4_Loc5",-1910,-530,"zone3","johar_town-T3","johar_town-T3 - Street 4",4,5,"zone3_johar_town-T3_S4_N5",-1910,-550,20
"zone3","johar_town-T3",4,"johar_town-T3 - Street 4","Home 29","home",6,"zone3_johar_town-T3_S4_Loc6",-1887,-530,"zone3","johar_town-T3","johar_town-T3 - Street 4",4,6,"zone3_johar_town-T3_S4_N6",-1887,-550,20
"zone3","johar_town-T3",4,"johar_town-T3 - Street 4","Home 30","home",7,"zone3_johar_town-T3_S4_Loc7",-1865,-530,"zone3","johar_town-T3","johar_town-T3 - Street 4",4,7,"zone3_johar_town-T3_S4_N7",-1865,-550,20
"zone3","johar_town-T3",4,"johar_town-T3 - Street 4","Home 31","home",8,"zone3_johar_town-T3_S4_Loc8",-1843,-530,"zone3","johar_town-T3","johar_town-T3 - Street 4",4,8,"zone3_johar_town-T3_S4_N8",-1843,-550,20
"zone3","johar_town-T3",4,"johar_town-T3 - Street 4","School","school",9,"zone3_johar_town-T3_S4_Loc9",-1821,-530,"zone3","johar_town-T3","johar_town-T3 - Street 4",4,9,"zone3_johar_town-T3_S4_N9",-1821,-550,20
"zone3","johar_town-T3",5,"johar_town-T3 - Street 5","Home 32","home",2,"zone3_johar_town-T3_S5_Loc2",-1976,-570,"zone3","johar_town-T3","johar_town-T3 - Street 5",5,2,"zone3_johar_town-T3_S5_N2",-1976,-590,20
"zone3","johar_town-T3",5,"johar_town-T3 - Street 5","Home 33","home",3,"zone3_johar_town-T3_S5_Loc3",-1954,-570,"zone3","johar_town-T3","johar_town-T3 - Street 5",5,3,"zone3_johar_town-T3_S5_N3",-1954,-590,20
"zone3","johar_town-T3",5,"johar_town-T3 - Street 5","Home 34","home",4,"zone3_johar_town-T3_S5_Loc4",-1932,-570,"zone3","johar_town-T3","johar_town-T3 - Street 5",5,4,"zone3_johar_town-T3_S5_N4",-1932,-590,20
"zone3","johar_town-T3",5,"johar_town-T3 - Street 5","Hospital","hospital",5,"zone3_johar_town-T3_S5_Loc5",-1910,-570,"zone3","johar_town-T3","johar_town-T3 - Street 5",5,5,"zone3_johar_town-T3_S5_N5",-1910,-590,20
"zone3","johar_town-T3",5,"johar_town-T3 - Street 5","Home 35","home",6,"zone3_johar_town-T3_S5_Loc6",-1887,-570,"zone3","johar_town-T3","johar_town-T3 - Street 5",5,6,"zone3_johar_town-T3_S5_N6",-1887,-590,20
"zone3","johar_town-T3",5,"johar_town-T3 - Street 5","Home 36","home",7,"zone3_johar_town-T3_S5_Loc7",-1865,-570,"zone3","johar_town-T3","johar_town-T3 - Street 5",5,7,"zone3_johar_town-T3_S5_N7",-1865,-590,20
"zone3","johar_town-T3",5,"johar_town-T3 - Street 5","Home 37","home",8,"zone3_johar_town-T3_S5_Loc8",-1843,-570,"zone3","johar_town-T3","johar_town-T3 - Street 5",5,8,"zone3_johar_town-T3_S5_N8",-1843,-590,20
"zone3","johar_town-T3",5,"johar_town-T3 - Street 5","Home 38","home",9,"zone3_johar_town-T3_S5_Loc9",-1821,-570,"zone3","johar_town-T3","johar_town-T3 - Street 5",5,9,"zone3_johar_town-T3_S5_N9",-1821,-590,20
"zone3","johar_town-T3",6,"johar_town-T3 - Street 6","Home 39","home",2,"zone3_johar_town-T3_S6_Loc2",-1976,-610,"zone3","johar_town-T3","johar_town-T3 - Street 6",6,2,"zone3_johar_town-T3_S6_N2",-1976,-630,20
"zone3","johar_town-T3",6,"johar_town-T3 - Street 6","Mall","mall",3,"zone3_johar_town-T3_S6_Loc3",-1954,-610,"zone3","johar_town-T3","johar_town-T3 - Street 6",6,3,"zone3_johar_town-T3_S6_N3",-1954,-630,20
"zone3","johar_town-T3",6,"johar_town-T3 - Street 6","Home 40","home",4,"zone3_johar_town-T3_S6_Loc4",-1932,-610,"zone3","johar_town-T3","johar_town-T3 - Street 6",6,4,"zone3_johar_town-T3_S6_N4",-1932,-630,20
"zone3","johar_town-T3",6,"johar_town-T3 - Street 6","Home 41","home",5,"zone3_johar_town-T3_S6_Loc5",-1910,-610,"zone3","johar_town-T3","johar_town-T3 - Street 6",6,5,"zone3_johar_town-T3_S6_N5",-1910,-630,20
"zone3","johar_town-T3",6,"johar_town-T3 - Street 6","Home 42","home",6,"zone3_johar_town-T3_S6_Loc6",-1887,-610,"zone3","johar_town-T3","johar_town-T3 - Street 6",6,6,"zone3_johar_town-T3_S6_N6",-1887,-630,20
"zone3","johar_town-T3",6,"johar_town-T3 - Street 6","Home 43","home",7,"zone3_johar_town-T3_S6_Loc7",-1865,-610,"zone3","johar_town-T3","johar_town-T3 - Street 6",6,7,"zone3_johar_town-T3_S6_N7",-1865,-630,20
"zone3","johar_town-T3",6,"johar_town-T3 - Street 6","Home 44","home",8,"zone3_johar_town-T3_S6_Loc8",-1843,-610,"zone3","johar_town-T3","johar_town-T3 - Street 6",6,8,"zone3_johar_town-T3_S6_N8",-1843,-630,20
"zone3","johar_town-T3",6,"johar_town-T3 - Street 6","Home 45","home",9,"zone3_johar_town-T3_S6_Loc9",-1821,-610,"zone3","johar_town-T3","johar_town-T3 - Street 6",6,9,"zone3_johar_town-T3_S6_N9",-1821,-630,20
"zone3","johar_town-T4",1,"johar_town-T4 - Street 1","Home 1","home",2,"zone3_johar_town-T4_S1_Loc2",-1676,-410,"zone3","johar_town-T4","johar_town-T4 - Street 1",1,2,"zone3_johar_town-T4_S1_N2",-1676,-430,20
"zone3","johar_town-T4",1,"johar_town-T4 - Street 1","Home 2","home",3,"zone3_johar_town-T4_S1_Loc3",-1654,-410,"zone3","johar_town-T4","johar_town-T4 - Street 1",1,3,"zone3_johar_town-T4_S1_N3",-1654,-430,20
"zone3","johar_town-T4",1,"johar_town-T4 - Street 1","Home 3","home",4,"zone3_johar_town-T4_S1_Loc4",-1632,-410,"zone3","johar_town-T4","johar_town-T4 - Street 1",1,4,"zone3_johar_town-T4_S1_N4",-1632,-430,20
"zone3","johar_town-T4",1,"johar_town-T4 - Street 1","Home 4","home",5,"zone3_johar_town-T4_S1_Loc5",-1610,-410,"zone3","johar_town-T4","johar_town-T4 - Street 1",1,5,"zone3_johar_town-T4_S1_N5",-1610,-430,20
"zone3","johar_town-T4",1,"johar_town-T4 - Street 1","Mall","mall",6,"zone3_johar_town-T4_S1_Loc6",-1587,-410,"zone3","johar_town-T4","johar_town-T4 - Street 1",1,6,"zone3_johar_town-T4_S1_N6",-1587,-430,20
"zone3","johar_town-T4",1,"johar_town-T4 - Street 1","Home 5","home",7,"zone3_johar_town-T4_S1_Loc7",-1565,-410,"zone3","johar_town-T4","johar_town-T4 - Street 1",1,7,"zone3_johar_town-T4_S1_N7",-1565,-430,20
"zone3","johar_town-T4",1,"johar_town-T4 - Street 1","School","school",8,"zone3_johar_town-T4_S1_Loc8",-1543,-410,"zone3","johar_town-T4","johar_town-T4 - Street 1",1,8,"zone3_johar_town-T4_S1_N8",-1543,-430,20
"zone3","johar_town-T4",1,"johar_town-T4 - Street 1","Home 6","home",9,"zone3_johar_town-T4_S1_Loc9",-1521,-410,"zone3","johar_town-T4","johar_town-T4 - Street 1",1,9,"zone3_johar_town-T4_S1_N9",-1521,-430,20
"zone3","johar_town-T4",2,"johar_town-T4 - Street 2","Home 7","home",2,"zone3_johar_town-T4_S2_Loc2",-1676,-450,"zone3","johar_town-T4","johar_town-T4 - Street 2",2,2,"zone3_johar_town-T4_S2_N2",-1676,-470,20
"zone3","johar_town-T4",2,"johar_town-T4 - Street 2","Home 8","home",3,"zone3_johar_town-T4_S2_Loc3",-1654,-450,"zone3","johar_town-T4","johar_town-T4 - Street 2",2,3,"zone3_johar_town-T4_S2_N3",-1654,-470,20
"zone3","johar_town-T4",2,"johar_town-T4 - Street 2","Home 9","home",4,"zone3_johar_town-T4_S2_Loc4",-1632,-450,"zone3","johar_town-T4","johar_town-T4 - Street 2",2,4,"zone3_johar_town-T4_S2_N4",-1632,-470,20
"zone3","johar_town-T4",2,"johar_town-T4 - Street 2","Home 10","home",5,"zone3_johar_town-T4_S2_Loc5",-1610,-450,"zone3","johar_town-T4","johar_town-T4 - Street 2",2,5,"zone3_johar_town-T4_S2_N5",-1610,-470,20
"zone3","johar_town-T4",2,"johar_town-T4 - Street 2","Home 11","home",6,"zone3_johar_town-T4_S2_Loc6",-1587,-450,"zone3","johar_town-T4","johar_town-T4 - Street 2",2,6,"zone3_johar_town-T4_S2_N6",-1587,-470,20
"zone3","johar_town-T4",2,"johar_town-T4 - Street 2","Home 12","home",7,"zone3_johar_town-T4_S2_Loc7",-1565,-450,"zone3","johar_town-T4","johar_town-T4 - Street 2",2,7,"zone3_johar_town-T4_S2_N7",-1565,-470,20
"zone3","johar_town-T4",2,"johar_town-T4 - Street 2","Home 13","home",8,"zone3_johar_town-T4_S2_Loc8",-1543,-450,"zone3","johar_town-T4","johar_town-T4 - Street 2",2,8,"zone3_johar_town-T4_S2_N8",-1543,-470,20
"zone3","johar_town-T4",2,"johar_town-T4 - Street 2","Home 14","home",9,"zone3_johar_town-T4_S2_Loc9",-1521,-450,"zone3","johar_town-T4","johar_town-T4 - Street 2",2,9,"zone3_johar_town-T4_S2_N9",-1521,-470,20
"zone3","johar_town-T4",3,"johar_town-T4 - Street 3","Home 15","home",2,"zone3_johar_town-T4_S3_Loc2",-1676,-490,"zone3","johar_town-T4","johar_town-T4 - Street 3",3,2,"zone3_johar_town-T4_S3_N2",-1676,-510,20
"zone3","johar_town-T4",3,"johar_town-T4 - Street 3","Home 16","home",3,"zone3_johar_town-T4_S3_Loc3",-1654,-490,"zone3","johar_town-T4","johar_town-T4 - Street 3",3,3,"zone3_johar_town-T4_S3_N3",-1654,-510,20
"zone3","johar_town-T4",3,"johar_town-T4 - Street 3","Home 17","home",4,"zone3_johar_town-T4_S3_Loc4",-1632,-490,"zone3","johar_town-T4","johar_town-T4 - Street 3",3,4,"zone3_johar_town-T4_S3_N4",-1632,-510,20
"zone3","johar_town-T4",3,"johar_town-T4 - Street 3","Home 18","home",5,"zone3_johar_town-T4_S3_Loc5",-1610,-490,"zone3","johar_town-T4","johar_town-T4 - Street 3",3,5,"zone3_johar_town-T4_S3_N5",-1610,-510,20
"zone3","johar_town-T4",3,"johar_town-T4 - Street 3","Home 19","home",6,"zone3_johar_town-T4_S3_Loc6",-1587,-490,"zone3","johar_town-T4","johar_town-T4 - Street 3",3,6,"zone3_johar_town-T4_S3_N6",-1587,-510,20
"zone3","johar_town-T4",3,"johar_town-T4 - Street 3","Home 20","home",7,"zone3_johar_town-T4_S3_Loc7",-1565,-490,"zone3","johar_town-T4","johar_town-T4 - Street 3",3,7,"zone3_johar_town-T4_S3_N7",-1565,-510,20
"zone3","johar_town-T4",3,"johar_town-T4 - Street 3","Home 21","home",8,"zone3_johar_town-T4_S3_Loc8",-1543,-490,"zone3","johar_town-T4","johar_town-T4 - Street 3",3,8,"zone3_johar_town-T4_S3_N8",-1543,-510,20
"zone3","johar_town-T4",3,"johar_town-T4 - Street 3","Home 22","home",9,"zone3_johar_town-T4_S3_Loc9",-1521,-490,"zone3","johar_town-T4","johar_town-T4 - Street 3",3,9,"zone3_johar_town-T4_S3_N9",-1521,-510,20
"zone3","johar_town-T4",4,"johar_town-T4 - Street 4","Home 23","home",2,"zone3_johar_town-T4_S4_Loc2",-1676,-530,"zone3","johar_town-T4","johar_town-T4 - Street 4",4,2,"zone3_johar_town-T4_S4_N2",-1676,-550,20
"zone3","johar_town-T4",4,"johar_town-T4 - Street 4","Home 24","home",3,"zone3_johar_town-T4_S4_Loc3",-1654,-530,"zone3","johar_town-T4","johar_town-T4 - Street 4",4,3,"zone3_johar_town-T4_S4_N3",-1654,-550,20
"zone3","johar_town-T4",4,"johar_town-T4 - Street 4","Home 25","home",4,"zone3_johar_town-T4_S4_Loc4",-1632,-530,"zone3","johar_town-T4","johar_town-T4 - Street 4",4,4,"zone3_johar_town-T4_S4_N4",-1632,-550,20
"zone3","johar_town-T4",4,"johar_town-T4 - Street 4","Home 26","home",5,"zone3_johar_town-T4_S4_Loc5",-1610,-530,"zone3","johar_town-T4","johar_town-T4 - Street 4",4,5,"zone3_johar_town-T4_S4_N5",-1610,-550,20
"zone3","johar_town-T4",4,"johar_town-T4 - Street 4","Home 27","home",6,"zone3_johar_town-T4_S4_Loc6",-1587,-530,"zone3","johar_town-T4","johar_town-T4 - Street 4",4,6,"zone3_johar_town-T4_S4_N6",-1587,-550,20
"zone3","johar_town-T4",4,"johar_town-T4 - Street 4","Home 28","home",7,"zone3_johar_town-T4_S4_Loc7",-1565,-530,"zone3","johar_town-T4","johar_town-T4 - Street 4",4,7,"zone3_johar_town-T4_S4_N7",-1565,-550,20
"zone3","johar_town-T4",4,"johar_town-T4 - Street 4","Home 29","home",8,"zone3_johar_town-T4_S4_Loc8",-1543,-530,"zone3","johar_town-T4","johar_town-T4 - Street 4",4,8,"zone3_johar_town-T4_S4_N8",-1543,-550,20
